sampleID	patientID	experiment	Time	group	pcoa03_axis1	pcoa03_axis2	pcoa03_axis3	nmds03_axis1	nmds03_axis2	nmds03_axis3	simpsoneven_03	simpson_03	simpson_lci_03	simpson_hci_03	invsimpson_03	invsimpson_lci_03	invsimpson_hci_03	shannon_03	shannon_lci_03	shannon_hci_03	npshannon_03	sobs_03	chao_03	chao_lci_03	chao_hci_03	nseqs	Otu0001	Otu0002	Otu0003	Otu0004	Otu0005	Otu0006	Otu0007	Otu0008	Otu0009	Otu0010	Otu0011	Otu0012	Otu0013	Otu0014	Otu0015	Otu0016	Otu0017	Otu0018	Otu0019	Otu0020	Otu0021	Otu0022	Otu0023	Otu0024	Otu0025	Otu0026	Otu0027	Otu0028	Otu0029	Otu0030	Otu0031	Otu0032	Otu0033	Otu0034	Otu0035	Otu0036	Otu0037	Otu0038	Otu0039	Otu0040	Otu0041	Otu0042	Otu0043	Otu0044	Otu0045	Otu0046	Otu0047	Otu0048	Otu0049	Otu0050	Otu0051	Otu0052	Otu0053	Otu0054	Otu0055	Otu0056	Otu0057	Otu0058	Otu0059	Otu0060	Otu0061	Otu0062	Otu0063	Otu0064	Otu0065	Otu0066	Otu0067	Otu0068	Otu0069	Otu0070	Otu0071	Otu0072	Otu0073	Otu0074	Otu0075	Otu0076	Otu0077	Otu0078	Otu0079	Otu0080	Otu0081	Otu0082	Otu0083	Otu0084	Otu0085	Otu0086	Otu0087	Otu0088	Otu0089	Otu0090	Otu0091	Otu0092	Otu0093	Otu0094	Otu0095	Otu0096	Otu0097	Otu0098	Otu0099	Otu0100	Otu0101	Otu0102	Otu0103	Otu0104	Otu0105	Otu0106	Otu0107	Otu0108	Otu0109	Otu0110	Otu0111	Otu0112	Otu0113	Otu0114	Otu0115	Otu0116	Otu0117	Otu0118	Otu0119	Otu0120	Otu0121	Otu0122	Otu0123	Otu0124	Otu0125	Otu0126	Otu0127	Otu0128	Otu0129	Otu0130	Otu0131	Otu0132	Otu0133	Otu0134	Otu0135	Otu0136	Otu0137	Otu0138	Otu0139	Otu0140	Otu0141	Otu0142	Otu0143	Otu0144	Otu0145	Otu0146	Otu0147	Otu0148	Otu0149	Otu0150	Otu0151	Otu0152	Otu0153	Otu0154	Otu0155	Otu0156	Otu0157	Otu0158	Otu0159	Otu0160	Otu0161	Otu0162	Otu0163	Otu0164	Otu0165	Otu0166	Otu0167	Otu0168	Otu0169	Otu0170	Otu0171	Otu0172	Otu0173	Otu0174	Otu0175	Otu0176	Otu0177	Otu0178	Otu0179	Otu0180	Otu0181	Otu0182	Otu0183	Otu0184	Otu0185	Otu0186	Otu0187	Otu0188	Otu0189	Otu0190	Bifidobacteriaceae	Coriobacteriaceae	Actinobacteria_unclassified	Corynebacteriaceae	Microbacteriaceae	Actinobacteria_unclassified.1	Actinomycetaceae	Brevibacteriaceae	Cellulomonadaceae	Pseudonocardiaceae	Micrococcales_unclassified	Streptomycetaceae	Corynebacteriales_unclassified	Micrococcaceae	Nocardiaceae	Micromonosporaceae	Bacteria_unclassified	Bacteroidaceae	Bacteroidales_S24.7_group	Bacteroidales_unclassified	Rikenellaceae	Porphyromonadaceae	Bacteroidetes_unclassified	Prevotellaceae	Flavobacteriaceae	Cytophagaceae	Sphingobacteriaceae	Chloroplast_fa	Obscuribacterales_fa	Methanobacteriaceae	Lactobacillaceae	Lachnospiraceae	Erysipelotrichaceae	Peptostreptococcaceae	Ruminococcaceae	Family_XIII	Enterococcaceae	Paenibacillaceae	Clostridiales_unclassified	Staphylococcaceae	Firmicutes_unclassified	Bacillaceae	Listeriaceae	Lactobacillales_unclassified	Streptococcaceae	Clostridia_unclassified	Bacilli_unclassified	Family_XI	Clostridiaceae_1	Bacillales_unclassified	Christensenellaceae	Veillonellaceae	Leuconostocaceae	Acidaminococcaceae	Thermoactinomycetaceae	Planococcaceae	Eubacteriaceae	Aerococcaceae	Carnobacteriaceae	Peptococcaceae	Fusobacteriaceae	Enterobacteriaceae	Pseudomonadaceae	Mitochondria	Oxalobacteraceae	Comamonadaceae	Xanthomonadaceae	Gammaproteobacteria_unclassified	Desulfovibrionaceae	Campylobacteraceae	Moraxellaceae	Hyphomicrobiaceae	Campylobacterales_unclassified	Brucellaceae	Phyllobacteriaceae	Rhizobiaceae	Halomonadaceae	Bradyrhizobiaceae	Rhizobiales_unclassified	Rhodobacteraceae	Betaproteobacteria_unclassified	Alcaligenaceae	Burkholderiaceae	Burkholderiales_unclassified	Alphaproteobacteria_unclassified	Caulobacteraceae	Methylobacteriaceae	Nevskiaceae	Unknown_Family	Synergistaceae	Mollicutes_unclassified	Mollicutes_RF9_fa	Mycoplasmataceae	unknown_unclassified	Verrucomicrobiaceae	Verrucomicrobiales_unclassified	Verrucomicrobia_unclassified
17821p00	17821	chen_model	0	xg	-0.124341	-0.264389	0.187485	0.266592	0.412888	-0.453118	0.025332	0.580527	0.573482	0.587573	1.722572	1.701917	1.743735	0.985268	0.967636	1.002899	0.991833	68	104.142857	80.654451	171.228984	25487	0.045597732	0.750078753	0.006851473	0.137659474	0.000118129	3.94E-05	0.00106316	0.002047567	0.005630808	0.002086943	0	3.94E-05	0	3.94E-05	0.00031501	3.94E-05	0.030713498	0	0	0	0	0.000196881	0	7.88E-05	0	0	0	0	0.001890061	0.000866278	0.000551268	3.94E-05	0.000196881	0.000118129	0	0	0	0	0	0	0	0.001771933	0.000708773	0.000118129	0	0	0	0	0	0	0	0	0	0	0	0.000354387	0	0	0	0	0.001141912	0	0	3.94E-05	0.00031501	0.002520082	0	0	0	0	0	0	0	0	0	0.000984407	0	0	0	0	0	0	0.003504489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000511892	0	0	0.000157505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000826902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000708773	0	0	0	0	0	0	0	0	0	0	0	0	0.003923569	0	0	0	0	0.007847138	0	0	0	0	0	0	0	0	0	0	0.10593636	0.69839526	1.04759289	0.160866324	0.207949151	0	0	0	0	0	0	0	0	0	4.731824067	0.227566995	3.2526386	0.003923569	0.38450975	0	0	0	0.239337702	0	0.015694276	0	0	0	0.003923569	0	0	0.019617844	0	0	0	0	0	0	0	0	0	0	0	0	0	74.74006356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.94385373	0.855338015	0.34919763
17821p01	17821	chen_model	1	xg	0.269782	-0.324181	-0.169627	-0.159861	0.423359	0.004062	0.052482	0.268368	0.265766	0.27097	3.726221	3.690439	3.762703	1.559835	1.547651	1.572019	1.565628	71	113.857143	86.421453	190.102573	28803	0.056777832	0.20483186	0.380700411	0.278005988	6.96E-05	0	0.00020887	0	3.48E-05	0.000104435	0	0	0.00146209	0	0.0020887	0	0.018102068	0	0	0.00020887	0	0	0	0	0.000800668	0	0.000382928	0	0.000139247	0	0.000139247	0	0.000174058	0.045707721	0	0	3.48E-05	0	0	0	0	0.000104435	0	0	0	0	0	3.48E-05	0	0	0	0	0	0	0	0.000382928	0	0	0	0	0.000382928	0	0	0	0.00125322	0.00104435	0	3.48E-05	3.48E-05	0	0	0	0	0	0	0.000591798	0	0	0	0	0	0	0.001392467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146209	0	0	0	0	0.000174058	0	0.000104435	0	0	0	0	0	0.000348117	3.48E-05	0	0	0	0	0	0	0	0.000104435	0	0	0	0.001183597	0	0	0	0	0	0	0.000243682	0	0	0	0	0	0	0	0	0	0	0	3.48E-05	0.00083548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104435	0	0	0	0	0	0	0	0.000139247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031246745	37.99257022	0.225670937	0.006943721	0.031246745	0	0	0	0	0	0	0	0	0	5.836197618	5.141825504	1.82967052	0	0.256917682	0.156233726	0	0	0.090268375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.44925876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.42780266	1.385272367	0.138874423
17821p04	17821	chen_model	4	xg	0.444851	0.07499	-0.259248	-0.105849	0.348793	0.419837	0.047464	0.123933	0.121039	0.126826	8.068895	7.884807	8.261784	2.781831	2.758136	2.805525	2.797094	170	223.714286	195.868578	281.533942	17704	0.004074605	0.005394548	0.168952654	0.268063128	0.015093257	0.000172166	0.011936872	0.041549498	0.062840746	0.116441894	0	0	0.000631277	0	0.036786227	0.000114778	0.001492109	0.008780488	0	0.000401722	5.74E-05	0.001205165	0	0	0.062324247	0.001664275	0.000803443	0	0	0	0.030530846	0	0.029153515	0.002352941	0	0	0	0	0	0	0	0.00527977	0.007173601	5.74E-05	0	0.013888092	0	0.004476327	0.011477762	0.00143472	0	0.007345768	0	0	0	0.010731707	0	0	0	0	0.001032999	0	0	0.003672884	0.000516499	0.002525108	0.000573888	0.001664275	0.00723099	0	0.000516499	0	0	0	0	0.002008608	0.000172166	0	0.000516499	0.000688666	0.002582496	0.001032999	0.001721664	0	0	0.000631277	0	0	0.002008608	0	0	0	0	0	0.000573888	5.74E-05	0.001836442	0	0	0.000114778	0.000172166	0	0	0.000286944	0.000631277	0.000688666	0.000631277	0	0	0.000344333	0	0	0.002238164	0.00097561	0.000344333	0	0	0	0.000573888	0	0	0.002582496	0.000516499	0	0	0.000172166	0.000401722	0	0.006427547	0.000688666	0.000172166	0	0.004304161	0	5.74E-05	0.000344333	0	0	0	0.001205165	5.74E-05	0	0.000114778	0.004418938	0	0.000746055	0.001032999	0.001549498	0	0	0	0	0	0.000344333	0	0	0	0	0	0	0	0	0	0	0	0	0.000114778	0.001032999	0.001147776	0	0	0	0	0	0	0	0	0.000229555	5.74E-05	0	0.000286944	0	0	0	0	0.000172166	0.000344333	0	0.000229555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.558969724	16.71373701	25.67781292	0.734297334	2.875056484	0	0	0	0	0	0	0	0	0	1.818798012	17.27858111	1.344328965	0.016945323	3.761861726	0.118617262	0.005648441	0	0.406687754	0	0.361500226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530953457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.2202892	1.242657027	0.333258021
17821p07	17821	chen_model	7	xg	0.408209	0.26154	-0.234713	0.068908	0.283073	0.533897	0.053245	0.099371	0.096291	0.102451	10.063286	9.760761	10.385164	3.079431	3.055118	3.103745	3.097899	189	307.588235	249.17205	422.71598	16146	0.003672978	6.33E-05	0.054398075	0.268317396	0.04952188	6.33E-05	0.05154835	0.064340447	0.066620227	0.09606738	0	0	0.000696599	0	0.025647521	0	0.000253309	0.008359192	0	0.000759927	0	0.021531252	0	0	0.030523716	0.008485846	0.000886581	0	6.33E-05	0	0.029383826	0	0.016718384	0.003546324	0	0	0	0	0	0	6.33E-05	0.002849725	0.009942372	0	0.000126654	0.023241087	0	0.010322336	0.02520423	0.003672978	0	0.029510481	0	0	0.00044329	0.01089228	0	0	0	0	0	0	0	0.001456526	0.001836489	0.001393199	0.000253309	0.000569945	0.010828953	0	0.000189982	0	0	0	0	0.001329871	6.33E-05	0	0.004496232	0.002216452	0.001013235	0.002343107	0.001709835	0.000189982	0	0.001646508	0	0	0.001646508	0	0	0.001393199	0	0	0.001076563	0.002406434	0.002533088	0	0	0	0	0.000126654	6.33E-05	0.000126654	0.000189982	0.002849725	0.006016085	0	0	0.001519853	0	0	0.000696599	0.001709835	0.000189982	0	0	0	0.000316636	0.000189982	0	0.00272307	0	0	0.000126654	0	0	0	0.001899816	0.000189982	6.33E-05	0	0.00272307	0	0.001709835	0.002596416	0.000316636	0	0	0.001329871	0	0	0.000569945	0.002089798	0	0.000253309	0.001456526	0.001266544	0	0	0	0	0	0.000633272	0.00158318	0	0.000506618	0	0	0	0	0	0.000189982	6.33E-05	0	0	0	0.00158318	0.001076563	0	0	0	0	0	0	0	0	0	0	0	0.000189982	0	0	0.000949908	0	0.000126654	0	0	0.000379963	0.001076563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.004335439	5.3387836	27.04694661	0.990957513	1.64127338	0	0	0	0	0	0	0	0	0	1.486436269	20.54998142	5.078657253	0.006193484	5.264461786	0.142450142	0	0.006193484	0.253932863	0.012386969	0.563607085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006193484	0	0	0	0	0.006193484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.33135142	0.935216153	0.334448161
17822cec	17822	chen_model	28	xg	0.366846	0.279545	-0.102911	-0.085447	0.130731	0.588871	0.088294	0.046995	0.04572	0.04827	21.27881	20.716672	21.872305	3.68407	3.663648	3.704491	3.702737	241	376	315.28522	486.338169	18349	0.019846816	0.000391346	0.064627942	0.147481411	0.022083077	0	0.028009169	0.030301336	0.055067926	0.057471907	0	5.59E-05	0.000503159	0	0.028288701	0	0.000111813	0.033655728	0	0.003410298	0.00016772	0.008777324	0	0	0.022865768	0.032034438	0.000782691	0	0.008609605	0	0.05372617	5.59E-05	0.025325656	0.018896405	0	0	0	0	0	0	0	0.008106446	0.009615922	0	0	0.018113714	0	0.002515794	0.002963046	0.010063174	0	0.043495276	0	0	0.060490859	0.010119081	0	0	0	0	0.00111813	0	0	0.003074859	0.000447252	0.002403981	0.000614972	0.004584335	0.010119081	0	0.000111813	0	0	0	0	0.003969363	0.001006317	0	0.006149718	5.59E-05	0.007044222	0.007491474	0.001062224	0.002963046	0	0.004360709	0	0	0.001397663	0	0	0.005087494	0	0	0.001341757	0.010734053	0.004528428	0.00016772	0	0	0	0.002907139	0	0.002795326	0.001229944	0.002683513	0.003578018	0	0	0.001956728	0	0	0.002012635	0.002907139	0.00016772	0	0	0	0.000670878	0.000503159	0	0.001677196	0	0	0.00111813	0.000559065	0.00111813	0	0.001844915	0.001956728	0.001733102	0	0.0025717	0	0.005814279	0.0102868	0.001229944	0	0	0.00145357	5.59E-05	0.001174037	0.000447252	0.004975681	0	0.000614972	0.001174037	5.59E-05	0	0.000111813	0	0	0	0.003354391	0.001956728	0	0.003801644	0	0	0	0.002292167	0	0.001397663	0	0.001677196	0	0.000447252	0.006541063	0.001006317	0	0	0	0	0.001174037	0	0	0	0.000223626	0.00016772	0	0.000447252	0	0	0.000894504	0	0.000503159	0	0	0	0.004863868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.207204752	6.425418279	17.804785	0.997329555	3.318981961	0	0	0	0	0	0	0	0	0	6.049375988	39.23374571	2.757643468	0	5.37903973	0.201645866	0.016349665	0	0.915581231	0	0.065398659	0	0	0	0	0	0	0	0	0	0.010899777	0	0	0	0	0	0	0	0	0	0	0.038149218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.82636656	0.615837375	0.136247207
17822n01	17822	chen_model	-1	xg	0.222651	-0.129839	-0.218764	-0.073506	0.261759	0.108816	0.059357	0.138091	0.135998	0.140185	7.241596	7.133445	7.353076	2.341067	2.324434	2.357701	2.355583	122	200	159.777691	283.047427	20232	0.149471163	0.103522251	0.223358611	0.209040112	0.002544402	0	0.05986829	0.083516264	0.037567352	0.014817402	0	0	0.004639792	0	0.006385951	9.98E-05	0	0	0	0	0	0.000498902	0	0	0	0	0	0	0.000349232	0.027289962	0.017212133	0	4.99E-05	0.000149671	0	0	0	0	0	0	0	0.019806426	0.012073438	0.000299341	0	0	0	0.000698463	0	0	0	0	0	0	0	0	0	0	0	0	0.015216524	0	0	9.98E-05	0.003242866	0.001546597	4.99E-05	0	0	0	0	0	0	0	0	0.000648573	0	0	0	0	0	0	0.000848134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199561	0	0.000149671	0	0	0.001646378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99E-05	0	0.000898024	4.99E-05	0	0	0	0	0	0	0	0	0	9.98E-05	0	0	0	0	0	0.000648573	0	0.000449012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.98E-05	0	0	0	0.000149671	0	0	0	0	0	4.99E-05	0	0	0	0.000249451	0	0	0	0	0	0	0	0	0.000299341	0	4.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331158561	22.32107552	14.39304073	3.919533412	0.039541321	0	0	0	0	0	0	0	0	0	16.85448794	2.357651246	5.970739423	0	0.232305259	0.464610518	0	0	1.710162119	0	0.163107948	0	0	0.004942665	0	0.004942665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.31534203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.74100435	1.037959668	0.138394622
17822n06	17822	chen_model	-6	xg	0.07732	0.239059	0.07586	-0.181109	-0.327752	0.189018	0.075583	0.054898	0.053219	0.056577	18.215541	17.675023	18.79016	3.651198	3.627239	3.675158	3.670758	241	310.193548	278.018208	370.334926	15790	0.166515073	0.000584719	0.091930873	0.036447505	0.006821726	6.50E-05	0.058341996	0.006431913	0.071400728	0.049246362	6.50E-05	0.052494802	0.00110447	0	0.01975052	0	0.000129938	0.02247921	0	0.000129938	0	0.003703222	0.028716216	0	0.011304574	0.036122661	0.001819127	0	0.005522349	0.009355509	0.011694387	0.015657484	0.007081601	0.000259875	0.003898129	0.01370842	0	0	0	0.010784823	0	0.003963098	0.005392412	0.016177235	0.000129938	0.006496881	0	0.005782225	0.003963098	0.002403846	0.007991164	6.50E-05	0.004677755	0	0.000909563	0.000324844	0	0	0	0	0.001819127	0	0	0.012279106	0.00110447	0.000779626	0.000389813	0.00331341	0.000259875	0	0.000324844	0	0.000324844	0.003898129	0	0.000649688	0.002663721	0.000649688	0.004872661	0.013383576	0.006951663	0.002079002	0	0.001039501	0	0.000194906	0.004158004	0.009420478	0.001169439	0.000194906	0	0.003443347	0	0	0	0.000974532	0.004872661	0.011824324	0.000974532	0	0	0.032289501	0.000454782	0.004028067	0.001234407	0.004028067	0.000259875	0.000454782	0	0.002273909	0	0.000974532	0.000259875	0.000454782	0.000519751	0	6.50E-05	0	0.00162422	0.000259875	0	0.001234407	0	0	0.002533784	0	0.003443347	0	0	0.002338877	0.002273909	0	0.000454782	6.50E-05	0.000129938	0.003573285	0.000259875	0	0	0.000714657	0.000779626	0.001494283	0.000454782	0	0	0	0.003118503	0	0	0	0	0.001949064	6.50E-05	0.001299376	0.000324844	0.000714657	0.001039501	0.00383316	0	6.50E-05	0.000454782	0	0.001299376	0.000844595	0.007341476	0	0	0.006886694	0.000324844	0.000259875	0	0	0	0.001949064	0.000714657	0	6.50E-05	0	0.000974532	0	0.000649688	0.000389813	0	0.000194906	0	0.000129938	0	0	6.50E-05	0.000259875	0	0.3419886	0.842305256	0	0	0	0	0	0	0	0	0	0	0	0	0	0.747308423	9.094363521	28.58771374	2.609246358	1.234958835	0	0.006333122	0	0	0	0	0	0	0	18.84103863	24.3318556	5.706143129	0.006333122	3.248891704	0.265991134	0	0	0.424319189	0.012666244	0.082330589	0	0	0	0.006333122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.350221659	0.202659911	0
17822n08	17822	chen_model	-8	xg	0.169999	0.348497	0.330627	-0.390654	-0.485712	0.328897	0.064458	0.047735	0.046569	0.048901	20.948912	20.449421	21.473414	3.787966	3.765382	3.810549	3.810224	325	418.365854	379.119984	486.071418	19346	0.019478394	0.000491052	0.05221519	0.005237887	0.003601048	0	0.130074203	0.010475775	0.048286774	0.060344828	0	0.101374945	0.000272807	0	0.01685945	0	0.000109123	0.087843736	0.000163684	0.000763859	0	0.013040157	0.025534701	0	0.002837189	0.005565255	0.00742034	0	0.055379747	0.005183326	0.00371017	0.006656482	0.033064164	5.46E-05	0.003928416	0.018878219	0	0	0	0.039229594	0	0.013858577	0.006219991	0.007584024	0	0.010530336	0	0.002946312	0.001964208	0.008402444	0.012549105	0.00081842	0.000763859	0	5.46E-05	0.001418595	0	0	0	0	0.006056307	0	0	0.006438237	0.002946312	0.000218245	0.001418595	0.002946312	0.000163684	0	0.000218245	0	0.000327368	0.016586643	0	0.001091227	0.00163684	0.001036665	0.001691401	0.003655609	0.003928416	0.004746835	5.46E-05	0	5.46E-05	0.002618944	0.001091227	0.009329987	0.00163684	0.000163684	0	0.006874727	0	0	0.000163684	0.000491052	0.007147534	0.00452859	0	0.000109123	0	0.012494544	0.000600175	0.002946312	0.000218245	0.004855958	0	0.006874727	0	0.004474029	5.46E-05	0.000272807	0.001582278	0.003219118	0.000218245	0	0	0	0.000545613	0.000109123	0	0.001745962	0.001527717	0	0.001909646	0.000218245	0.002346137	0	0.000982104	0.000982104	0.001145788	0	0.000163684	0.000381929	0.000763859	0.002127892	0.000545613	0	0	0.000545613	0.000491052	0.002728066	0.000436491	0.000709297	0	0	0.000763859	0	0	5.46E-05	5.46E-05	0.002618944	0.000163684	0.000491052	0.000109123	0.001254911	0.001582278	5.46E-05	0	0.000600175	0.000436491	0	0.000654736	0.000545613	0.005237887	0.002127892	5.46E-05	0.001691401	0.000272807	0.001309472	0	0	0	0.003109996	0.001855085	0	0.000163684	0.000272807	0.000709297	0	0.000218245	0.000218245	0	0.000163684	0	0.000163684	0	0	5.46E-05	0.000218245	0	0.62545229	1.343947069	0	0	0	0	0	0	0	0	0	0	0	0	0	1.400806368	4.998449292	31.90323581	4.895068748	8.456528481	0	0.056859299	0	0	0	0	0	0	0	11.64581826	15.28998243	12.37982012	0	5.091491781	0.113718598	0	0	0.987284193	0	0.170577897	0	0	0	0.020676109	0.025845136	0	0	0	0	0	0	0	0.010338054	0	0	0	0	0	0	0	0.046521245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005169027	0.031014163	0	0	0.480719529	0.015507082	0.005169027
17822p00	17822	chen_model	0	xg	-0.192058	-0.258264	0.140565	0.277005	0.32404	-0.444032	0.028533	0.500679	0.493176	0.508183	1.997286	1.967797	2.027673	1.078799	1.059868	1.09773	1.089009	70	101.909091	82.280432	152.911585	18672	0.150053706	0.681954887	0.007894737	0.125456498	0.000268528	0	0.002524168	0.002524168	0.004457573	0.001181525	0.000107411	0	0.00037594	5.37E-05	5.37E-05	0.000107411	0	0.000107411	0	0.000107411	0	0.000161117	0	5.37E-05	0.000107411	0	0	0	0.000483351	0.000912997	0.00273899	0	0.00037594	0.000161117	0.000214823	0	0	0	0	0	0	0.007948443	0.000322234	5.37E-05	0	0.000161117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000483351	0	0	0	0.000214823	0.002309345	0	0	5.37E-05	0	0	0	0	0	0	0.00037594	0	0	0	0	0	0	0.003544576	0	0	0	0	0	0	0	5.37E-05	5.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	5.37E-05	0	0	0	0	0	0	0	5.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000429646	0	0	0.000537057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107411	0	0	0	0	0	0	0	0	5.37E-05	0	0	0	0.005355326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085685214	0.824720184	0.872918117	0.123172495	0.085685214	0	0	0	0	0	0	0.005355326	0	0	15.79821132	0.487334654	0.262410968	0	0.251700316	0.037487281	0	0	0.112461843	0	0.042842607	0.005355326	0	0	0.005355326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.02870455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.67996573	0.905050072	0.380228137
17822p01	17822	chen_model	1	xg	0.152793	-0.232186	-0.253069	-0.040474	0.316795	0.010132	0.06293	0.21474	0.212747	0.216733	4.656794	4.613968	4.700422	1.787163	1.773908	1.800417	1.794217	74	108.363636	87.394448	162.160369	26094	0.177923774	0.163477793	0.281504534	0.275703089	0.000192101	0	0.004149378	7.68E-05	0.000153681	0	0	0.00011526	0.003342554	3.84E-05	0.003227294	7.68E-05	0.018672199	0	0	3.84E-05	0	0	7.68E-05	0	7.68E-05	0	0.002151529	0	0	0	0.00226679	0	3.84E-05	0.041685877	3.84E-05	0	0	0	0	0	0	0.002113109	7.68E-05	0	0	0	0	0.000384202	0	0	0	0	0	0	0	0.000268941	0	0	0	0	0.000384202	0	0	0	0.004917781	0.006031966	0	0	0	0	0	0	0	0	0	0.001306286	0	0	0	0	0	0	0.001652067	0	0	0	0	0	0	0	0	0	0	0	0.00011526	0	0	0	0	0.002535731	0	0	0	0	0.001805748	0	0	0	0	0	0	0	3.84E-05	3.84E-05	0	0	0	0	0	0	0	0	0	0	0	0.002574151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000537882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000192101	0	0	0	0	0	0	0	0	0	0	0	0	0.003832299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038322986	28.27086687	0.367900667	0.015329194	0.003832299	0	0	0	0	0	0	0	0	0	18.2340768	5.514677704	2.295546869	0	0.728136736	0.333409979	0	0	0.13796275	0	0.003832299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.31409519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.40070514	1.153521882	0.183950333
