seqID	sampleID	patientID	experiment	Time	group	group2	pcoa03_axis1	pcoa03_axis2	pcoa03_axis3	nmds03_axis1	nmds03_axis2	nmds03_axis3	simpsoneven_03	simpson_03	simpson_lci_03	simpson_hci_03	invsimpson_03	invsimpson_lci_03	invsimpson_hci_03	shannon_03	shannon_lci_03	shannon_hci_03	npshannon_03	sobs_03	chao_03	chao_lci_03	chao_hci_03	nseqs	Otu0001	Otu0002	Otu0003	Otu0004	Otu0005	Otu0006	Otu0007	Otu0008	Otu0009	Otu0010	Otu0011	Otu0012	Otu0013	Otu0014	Otu0015	Otu0016	Otu0017	Otu0018	Otu0019	Otu0020	Otu0021	Otu0022	Otu0023	Otu0024	Otu0025	Otu0026	Otu0027	Otu0028	Otu0029	Otu0030	Otu0031	Otu0032	Otu0033	Otu0034	Otu0035	Otu0036	Otu0037	Otu0038	Otu0039	Otu0040	Otu0041	Otu0042	Otu0043	Otu0044	Otu0045	Otu0046	Otu0047	Otu0048	Otu0049	Otu0050	Otu0051	Otu0052	Otu0053	Otu0054	Otu0055	Otu0056	Otu0057	Otu0058	Otu0059	Otu0060	Otu0061	Otu0062	Otu0063	Otu0064	Otu0065	Otu0066	Otu0067	Otu0068	Otu0069	Otu0070	Otu0071	Otu0072	Otu0073	Otu0074	Otu0075	Otu0076	Otu0077	Otu0078	Otu0079	Otu0080	Otu0081	Otu0082	Otu0083	Otu0084	Otu0085	Otu0086	Otu0087	Otu0088	Otu0089	Otu0090	Otu0091	Otu0092	Otu0093	Otu0094	Otu0095	Otu0096	Otu0097	Otu0098	Otu0099	Otu0100	Otu0101	Otu0102	Otu0103	Otu0104	Otu0105	Otu0106	Otu0107	Otu0108	Otu0109	Otu0110	Otu0111	Otu0112	Otu0113	Otu0114	Otu0115	Otu0116	Otu0117	Otu0118	Otu0119	Otu0120	Otu0121	Otu0122	Otu0123	Otu0124	Otu0125	Otu0126	Otu0127	Otu0128	Otu0129	Otu0130	Otu0131	Otu0132	Otu0133	Otu0134	Otu0135	Otu0136	Otu0137	Otu0138	Otu0139	Otu0140	Otu0141	Otu0142	Otu0143	Otu0144	Otu0145	Otu0146	Otu0147	Otu0148	Otu0149	Otu0150	Otu0151	Otu0152	Otu0153	Otu0154	Otu0155	Otu0156	Otu0157	Otu0158	Otu0159	Otu0160	Otu0161	Otu0162	Otu0163	Otu0164	Otu0165	Otu0166	Otu0167	Otu0168	Otu0169	Otu0170	Otu0171	Otu0172	Otu0173	Otu0174	Otu0175	Otu0176	Otu0177	Otu0178	Otu0179	Otu0180	Otu0181	Otu0182	Otu0183	Otu0184	Otu0185	Otu0186	Otu0187	Otu0188	Otu0189	Otu0190
17802p01	17802p01	17802	chen_model	1	std	std	0.224006	-0.288387	-0.208334	-0.103989	0.384271	0.008884	0.076011	0.257962	0.255801	0.260122	3.876544	3.844346	3.909285	1.547633	1.537394	1.557871	1.552412	51	76.666667	60.032714	123.932429	30960	3392	6074	10735	9112	17	4	395	27	0	1	0	0	0	606	0	2	278	19	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17802p04	17802p04	17802	chen_model	4	std	std	0.30698	-0.212815	-0.158243	-0.303843	0.321229	0.079904	0.053654	0.230096	0.225584	0.234609	4.346007	4.26241	4.432948	1.961669	1.944033	1.979305	1.971378	81	129	100.728085	197.787818	20729	1820	865	8666	3806	936	125	106	1074	0	1	0	1	0	1537	849	0	48	161	0	5	2	0	0	0	25	0	9	0	0	0	0	0	0	14	0	0	0	0	0	0	0	66	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	208	0	0	108	1	0	0	0	0	1	0	0	0	1	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	11	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0
17802p07	17802p07	17802	chen_model	7	std	std	0.292307	-0.123453	-0.263422	-0.201882	0.306084	0.149359	0.04509	0.198016	0.194782	0.20125	5.050088	4.968939	5.133932	2.107758	2.088215	2.1273	2.121451	112	301.428571	193.079181	554.569636	20272	2609	332	6639	4952	689	3	440	2193	0	0	1	0	0	264	108	1	29	317	0	104	0	279	0	0	10	0	158	0	0	0	0	0	0	33	0	0	0	0	0	0	0	92	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	41	7	1	18	9	0	0	0	32	0	0	1	0	0	0	0	0	0	34	0	0	0	0	0	11	1	0	0	0	0	6	0	1	0	0	60	0	0	0	3	31	1	0	0	0	60	0	0	0	1	0	70	0	0	0	0	0	0	0	0	1	0	0	0	218	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	24	0	1	0	0	0	0	0	3	0	97	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	3	0
17803cec	17803cec	17803	chen_model	28	std	std	0.328327	0.001872	0.008032	-0.519824	0.127824	0.306849	0.075142	0.076046	0.074243	0.07785	13.14988	12.845199	13.469366	3.172877	3.151336	3.194418	3.191047	175	321.176471	250.692999	457.292428	16977	216	7	3033	1053	425	0	10	2116	0	0	0	0	0	105	1185	0	15	61	0	127	0	1225	0	0	165	700	208	0	0	0	1	0	0	84	1	0	0	0	0	0	0	17	0	0	0	158	0	55	0	0	0	19	0	0	1	0	0	0	0	0	0	0	0	215	5	36	32	37	106	0	0	630	1408	0	0	92	0	0	21	30	0	339	4	0	0	0	0	0	140	6	0	0	0	0	14	193	0	129	0	0	0	0	791	116	10	111	0	1	25	113	0	0	0	10	0	17	0	0	91	76	0	0	0	0	55	64	25	0	104	65	0	0	0	0	0	0	66	0	0	0	0	0	0	50	0	3	0	3	0	6	0	0	19	0	0	6	0	24	0	24	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	1	84	0	0
17803n01	17803n01	17803	chen_model	-1	std	std	0.24479	-0.113616	-0.22293	-0.113354	0.265435	0.126952	0.088571	0.161292	0.158951	0.163633	6.199941	6.111247	6.291247	2.076055	2.061578	2.090532	2.085796	70	106.909091	84.559244	163.568115	17908	2667	1309	4585	3880	943	0	70	1695	1	1	0	1	1	1680	0	0	0	403	0	0	2	142	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
17803n06	17803n06	17803	chen_model	-6	std	std	0.176919	0.327385	0.202693	-0.266865	-0.368696	0.379711	0.071271	0.044827	0.043844	0.04581	22.307866	21.829115	22.808088	3.727162	3.706276	3.748047	3.749072	313	439.666667	387.270285	529.027775	19972	1454	24	1189	750	1296	0	5	154	948	373	0	1304	8	900	324	0	10	23	0	3	0	555	519	0	29	58	75	0	1053	299	24	423	480	4	104	361	0	0	1	375	0	1	90	138	0	154	0	20	6	171	91	97	141	0	25	19	1	0	0	0	136	0	0	79	108	8	13	7	21	0	8	0	20	152	10	9	184	39	19	18	31	42	7	28	2	2	38	48	49	1	0	43	0	0	4	17	72	83	159	2	1	1	0	76	2	16	2	327	69	35	1	77	44	12	6	0	0	0	18	3	105	37	6	5	1	3	20	2354	14	12	31	0	3	1	8	7	2	21	0	16	23	68	5	1	11	4	8	2	0	1	0	19	3	4	3	22	9	1	14	9	14	0	5	8	0	62	0	0	9	6	0	0	0	8	6	0	6	1	20	0	13	33	0	6	0	1	0	30	4	0
17803n08	17803n08	17803	chen_model	-8	std	std	0.224948	0.43881	0.299506	0.091182	-0.332091	0.598465	0.049073	0.061379	0.059468	0.06329	16.292231	15.800194	16.815899	3.681369	3.659847	3.702891	3.704484	332	512.8	440.973166	631.969627	21965	509	5	396	803	4425	3	40	285	717	334	1	1229	3	1368	284	1	9	1138	0	3	1	1059	488	0	61	75	330	0	691	297	168	472	486	6	114	245	1	0	0	489	0	238	115	143	0	177	1	39	10	9	307	11	233	10	8	1	0	0	1	0	76	0	0	72	61	5	25	3	18	0	0	6	12	142	3	5	319	247	56	20	114	27	4	10	3	0	114	134	62	4	0	36	0	0	2	11	99	99	117	0	0	0	0	100	4	44	1	129	36	2	0	162	6	3	4	4	0	0	0	9	94	20	1	52	22	0	32	6	1	18	48	0	2	0	3	14	0	19	0	12	10	129	10	7	112	1	9	11	0	0	0	56	2	3	2	41	11	0	18	0	16	0	7	12	0	47	0	0	5	47	0	0	0	9	12	0	3	1	19	0	11	34	0	5	0	0	0	11	18	0
17803p01	17803p01	17803	chen_model	1	std	std	0.224967	-0.337743	-0.041507	-0.382893	0.40173	-0.087076	0.042943	0.439374	0.433691	0.445058	2.275964	2.246899	2.305791	1.198726	1.185017	1.212436	1.204187	53	81.111111	63.061695	131.53891	29305	1497	4566	18445	3714	13	79	10	47	0	1	0	0	0	444	0	1	45	96	1	0	0	1	0	0	0	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	120	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17803p04	17803p04	17803	chen_model	4	std	std	0.369992	-0.085937	-0.282591	-0.167967	0.362448	0.224966	0.044265	0.194752	0.192007	0.197496	5.134746	5.063398	5.208134	2.104718	2.08904	2.120395	2.114853	116	222.25	165.308574	344.947253	28820	2059	449	8443	8472	1425	10	671	2819	0	1	0	1	0	963	1648	2	89	142	1	159	0	1	0	0	1	0	137	0	1	0	0	0	1	69	0	0	1	0	0	0	0	108	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	150	38	24	260	0	0	0	0	4	0	0	11	0	0	0	0	0	1	54	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	43	0	0	0	14	2	4	1	0	0	7	0	0	0	0	0	25	0	0	0	0	0	0	0	0	52	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	39	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	0
17803p07	17803p07	17803	chen_model	7	std	std	0.327595	-0.188667	-0.075316	-0.469372	0.313238	0.133171	0.03509	0.241509	0.237077	0.24594	4.140636	4.066026	4.218035	1.993485	1.972605	2.014365	2.008106	118	187.176471	151.008283	262.975252	20077	485	100	8280	2135	437	1	154	4691	0	1	0	0	0	209	586	1	8	514	0	99	0	739	0	0	0	43	46	0	1	0	0	0	0	3	1	0	0	0	0	0	0	164	0	0	0	0	0	51	0	1	0	12	0	0	1	0	0	0	0	0	0	0	0	1	35	5	20	44	5	0	0	2	723	0	0	5	0	0	2	0	0	27	12	0	0	0	0	0	0	0	0	1	0	0	7	0	7	0	0	17	0	0	3	2	2	10	0	0	0	84	0	0	0	1	0	38	0	0	0	2	0	0	0	0	2	1	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	37	0	0	0	0	0	0	0	0	0	19	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0
1780n01	1780n01	17801	chen_model	-1	std	std	0.212634	-0.119812	-0.256016	-0.10553	0.257881	0.10388	0.077551	0.181616	0.17908	0.184153	5.506109	5.430279	5.584086	1.979362	1.964347	1.994378	1.988247	71	100.545455	82.217086	148.821809	18792	3329	1137	5239	4337	780	0	80	1650	0	12	0	0	0	1444	1	1	70	258	0	0	0	35	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	68	1	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	4	0
1780n06	1780n06	17803	chen_model	-6	std	std	0.090287	0.415205	0.251966	0.025766	-0.422853	0.397693	0.054246	0.05267	0.051305	0.054036	18.986121	18.506349	19.49143	3.72606	3.702442	3.749677	3.755687	350	536.069767	466.004319	648.454046	18473	2201	6	507	347	2334	0	0	181	776	302	0	1680	3	1295	466	0	13	52	0	9	0	606	380	0	24	86	191	0	580	269	19	322	266	2	109	392	0	0	0	381	0	211	39	135	0	156	0	16	6	145	196	80	164	3	8	11	0	0	0	0	135	0	0	63	41	4	30	11	34	0	0	0	26	210	1	13	159	48	35	22	50	26	2	200	0	0	148	50	30	0	0	26	0	0	5	19	60	88	73	1	0	0	113	35	1	26	0	53	51	28	0	74	41	11	4	2	0	0	24	8	50	34	9	8	13	3	20	5	25	14	12	0	4	1	10	21	27	23	0	4	22	44	3	20	10	2	19	0	0	3	0	35	10	1	4	42	17	4	18	12	15	0	4	11	0	61	0	0	2	23	0	0	0	2	5	0	7	5	12	0	11	46	0	11	0	8	1	21	6	1
17821cec	17821cec	17821	chen_model	28	xg	xg	0.355231	0.281387	0.062617	-0.33323	0.011218	0.548538	0.08878	0.052147	0.051275	0.053019	19.17654	18.861032	19.502784	3.482182	3.466336	3.498028	3.493078	216	335.166667	277.22116	447.957293	28205	118	4	2350	2033	955	0	1349	2962	2853	2431	0	0	17	0	1032	0	2	435	0	78	0	649	0	0	514	617	28	0	249	0	920	0	973	274	0	0	1	0	0	0	0	115	279	0	0	409	0	128	207	629	0	597	0	0	20	154	0	0	0	1	10	0	1	118	17	47	17	49	439	0	3	0	0	0	0	123	3	0	559	1	344	143	92	32	0	179	0	0	40	0	0	88	0	0	43	86	167	1	0	0	1	36	0	28	9	22	99	0	0	19	0	0	25	77	8	0	0	0	31	6	0	66	0	0	28	20	18	0	24	37	15	0	66	0	140	188	20	0	0	36	3	0	6	196	0	9	31	1	1	9	0	0	0	11	30	0	82	0	0	0	52	0	44	0	5	0	7	82	9	0	0	0	0	26	0	0	0	2	1	0	19	0	0	5	0	6	0	0	0	53
17821n01	17821n01	17821	chen_model	-1	xg	xg	0.316391	-0.175879	-0.158148	-0.173317	0.319424	0.135295	0.065388	0.141604	0.139106	0.144102	7.061933	6.939525	7.188738	2.35783	2.340071	2.37559	2.370967	108	178.714286	140.430366	262.192224	18765	1422	2094	4819	3665	159	0	1534	1828	666	379	2	0	0	0	174	0	20	0	0	0	0	73	0	0	0	0	0	0	46	470	175	0	3	0	0	0	0	0	0	0	0	238	304	16	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	249	0	1	0	33	40	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	7	0	0	0
17821n06	17821n06	17821	chen_model	-6	xg	xg	0.239843	0.198155	0.129746	-0.349055	-0.18936	0.295613	0.071366	0.044483	0.043298	0.045668	22.48035	21.897129	23.095489	3.805674	3.783711	3.827637	3.832252	315	440.608696	391.358795	521.623801	18073	1526	6	2303	652	178	1	893	82	1318	851	0	1021	1	1	420	0	5	58	1	0	2	59	499	0	164	360	23	0	85	220	215	329	149	0	100	430	0	0	0	178	0	10	64	321	4	326	0	109	43	66	177	2	111	0	0	10	0	0	0	0	77	1	0	204	36	9	4	62	5	0	5	0	9	70	0	10	30	9	121	57	218	49	3	4	0	13	36	234	18	2	0	99	0	0	0	13	100	57	105	2	0	661	34	129	7	135	0	6	0	75	0	0	5	56	6	0	9	0	69	2	0	35	0	1	63	2	133	0	0	22	83	0	6	1	19	81	10	0	0	39	13	2	4	1	0	2	16	2	0	0	0	82	4	49	7	12	14	7	0	1	16	0	33	16	119	0	0	212	9	19	0	0	0	43	9	0	2	2	31	0	20	8	0	2	0	1	0	0	1	4
17821n08	17821n08	17821	chen_model	-8	xg	xg	0.248264	0.348651	0.263447	-0.391094	-0.338144	0.415585	0.065315	0.061242	0.059924	0.062559	16.328766	15.984969	16.687676	3.3144	3.293526	3.335275	3.341734	250	390.277778	333.052275	486.933366	17218	250	2	1191	618	318	2	2346	240	1047	1495	0	1818	4	1	403	1	0	1432	0	7	0	275	649	0	2	18	66	0	349	125	25	226	227	0	114	405	0	0	0	630	0	282	194	170	1	18	0	10	153	1	325	2	26	1	0	0	0	0	0	0	34	0	0	9	67	0	0	8	0	0	2	0	5	260	0	2	1	104	6	0	16	10	4	0	0	4	1	25	0	0	0	12	0	0	0	2	5	2	80	0	0	21	7	8	0	14	0	23	0	1	0	0	1	11	2	0	0	0	7	2	0	6	2	0	0	0	23	0	0	2	7	0	0	5	3	4	0	0	0	3	0	16	0	0	0	2	0	2	0	0	0	35	0	2	1	1	1	0	0	0	0	0	4	3	6	20	0	6	0	33	0	0	0	9	33	0	3	0	2	0	0	3	0	0	0	0	0	0	0	1
17821p00	17821p00	17821	chen_model	0	xg	xg	-0.124341	-0.264389	0.187485	0.266592	0.412888	-0.453118	0.025332	0.580527	0.573482	0.587573	1.722572	1.701917	1.743735	0.985268	0.967636	1.002899	0.991833	68	104.142857	80.654451	171.228984	25487	1158	19049	174	3496	3	1	27	52	143	53	0	1	0	1	8	1	780	0	0	0	0	5	0	2	0	0	0	0	48	22	14	1	5	3	0	0	0	0	0	0	0	45	18	3	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	29	0	0	1	8	64	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
17821p01	17821p01	17821	chen_model	1	xg	xg	0.269782	-0.324181	-0.169627	-0.159861	0.423359	0.004062	0.052482	0.268368	0.265766	0.27097	3.726221	3.690439	3.762703	1.559835	1.547651	1.572019	1.565628	71	113.857143	86.421453	190.102573	28803	1631	5884	10936	7986	2	0	6	0	1	3	0	0	42	0	60	0	520	0	0	6	0	0	0	0	23	0	11	0	4	0	4	0	5	1313	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	36	30	0	1	1	0	0	0	0	0	0	17	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	5	0	3	0	0	0	0	0	10	1	0	0	0	0	0	0	0	3	0	0	0	34	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0
17821p04	17821p04	17821	chen_model	4	xg	xg	0.444851	0.07499	-0.259248	-0.105849	0.348793	0.419837	0.047464	0.123933	0.121039	0.126826	8.068895	7.884807	8.261784	2.781831	2.758136	2.805525	2.797094	170	223.714286	195.868578	281.533942	17704	71	94	2944	4671	263	3	208	724	1095	2029	0	0	11	0	641	2	26	153	0	7	1	21	0	0	1086	29	14	0	0	0	532	0	508	41	0	0	0	0	0	0	0	92	125	1	0	242	0	78	200	25	0	128	0	0	0	187	0	0	0	0	18	0	0	64	9	44	10	29	126	0	9	0	0	0	0	35	3	0	9	12	45	18	30	0	0	11	0	0	35	0	0	0	0	0	10	1	32	0	0	2	3	0	0	5	11	12	11	0	0	6	0	0	39	17	6	0	0	0	10	0	0	45	9	0	0	3	7	0	112	12	3	0	75	0	1	6	0	0	0	21	1	0	2	77	0	13	18	27	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	18	20	0	0	0	0	0	0	0	0	4	1	0	5	0	0	0	0	3	6	0	4	0
17821p07	17821p07	17821	chen_model	7	xg	xg	0.408209	0.26154	-0.234713	0.068908	0.283073	0.533897	0.053245	0.099371	0.096291	0.102451	10.063286	9.760761	10.385164	3.079431	3.055118	3.103745	3.097899	189	307.588235	249.17205	422.71598	16146	58	1	859	4237	782	1	814	1016	1052	1517	0	0	11	0	405	0	4	132	0	12	0	340	0	0	482	134	14	0	1	0	464	0	264	56	0	0	0	0	0	0	1	45	157	0	2	367	0	163	398	58	0	466	0	0	7	172	0	0	0	0	0	0	0	23	29	22	4	9	171	0	3	0	0	0	0	21	1	0	71	35	16	37	27	3	0	26	0	0	26	0	0	22	0	0	17	38	40	0	0	0	0	2	1	2	3	45	95	0	0	24	0	0	11	27	3	0	0	0	5	3	0	43	0	0	2	0	0	0	30	3	1	0	43	0	27	41	5	0	0	21	0	0	9	33	0	4	23	20	0	0	0	0	0	10	25	0	8	0	0	0	0	0	3	1	0	0	0	25	17	0	0	0	0	0	0	0	0	0	0	0	3	0	0	15	0	2	0	0	6	17
17822cec	17822cec	17822	chen_model	28	xg	xg	0.366846	0.279545	-0.102911	-0.085447	0.130731	0.588871	0.088294	0.046995	0.04572	0.04827	21.27881	20.716672	21.872305	3.68407	3.663648	3.704491	3.702737	241	376	315.28522	486.338169	18349	355	7	1156	2638	395	0	501	542	985	1028	0	1	9	0	506	0	2	602	0	61	3	157	0	0	409	573	14	0	154	0	961	1	453	338	0	0	0	0	0	0	0	145	172	0	0	324	0	45	53	180	0	778	0	0	1082	181	0	0	0	0	20	0	0	55	8	43	11	82	181	0	2	0	0	0	0	71	18	0	110	1	126	134	19	53	0	78	0	0	25	0	0	91	0	0	24	192	81	3	0	0	0	52	0	50	22	48	64	0	0	35	0	0	36	52	3	0	0	0	12	9	0	30	0	0	20	10	20	0	33	35	31	0	46	0	104	184	22	0	0	26	1	21	8	89	0	11	21	1	0	2	0	0	0	60	35	0	68	0	0	0	41	0	25	0	30	0	8	117	18	0	0	0	0	21	0	0	0	4	3	0	8	0	0	16	0	9	0	0	0	87
17822n01	17822n01	17822	chen_model	-1	xg	xg	0.222651	-0.129839	-0.218764	-0.073506	0.261759	0.108816	0.059357	0.138091	0.135998	0.140185	7.241596	7.133445	7.353076	2.341067	2.324434	2.357701	2.355583	122	200	159.777691	283.047427	20232	2996	2075	4477	4190	51	0	1200	1674	753	297	0	0	93	0	128	2	0	0	0	0	0	10	0	0	0	0	0	0	7	547	345	0	1	3	0	0	0	0	0	0	0	397	242	6	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	2	65	31	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	6	0	1	0
17822n06	17822n06	17822	chen_model	-6	xg	xg	0.07732	0.239059	0.07586	-0.181109	-0.327752	0.189018	0.075583	0.054898	0.053219	0.056577	18.215541	17.675023	18.79016	3.651198	3.627239	3.675158	3.670758	241	310.193548	278.018208	370.334926	15790	2563	9	1415	561	105	1	898	99	1099	758	1	808	17	0	304	0	2	346	0	2	0	57	442	0	174	556	28	0	85	144	180	241	109	4	60	211	0	0	0	166	0	61	83	249	2	100	0	89	61	37	123	1	72	0	14	5	0	0	0	0	28	0	0	189	17	12	6	51	4	0	5	0	5	60	0	10	41	10	75	206	107	32	0	16	0	3	64	145	18	3	0	53	0	0	0	15	75	182	15	0	0	497	7	62	19	62	4	7	0	35	0	15	4	7	8	0	1	0	25	4	0	19	0	0	39	0	53	0	0	36	35	0	7	1	2	55	4	0	0	11	12	23	7	0	0	0	48	0	0	0	0	30	1	20	5	11	16	59	0	1	7	0	20	13	113	0	0	106	5	4	0	0	0	30	11	0	1	0	15	0	10	6	0	3	0	2	0	0	1	4
17822n08	17822n08	17822	chen_model	-8	xg	xg	0.169999	0.348497	0.330627	-0.390654	-0.485712	0.328897	0.064458	0.047735	0.046569	0.048901	20.948912	20.449421	21.473414	3.787966	3.765382	3.810549	3.810224	325	418.365854	379.119984	486.071418	19346	357	9	957	96	66	0	2384	192	885	1106	0	1858	5	0	309	0	2	1610	3	14	0	239	468	0	52	102	136	0	1015	95	68	122	606	1	72	346	0	0	0	719	0	254	114	139	0	193	0	54	36	154	230	15	14	0	1	26	0	0	0	0	111	0	0	118	54	4	26	54	3	0	4	0	6	304	0	20	30	19	31	67	72	87	1	0	1	48	20	171	30	3	0	126	0	0	3	9	131	83	0	2	0	229	11	54	4	89	0	126	0	82	1	5	29	59	4	0	0	0	10	2	0	32	28	0	35	4	43	0	18	18	21	0	3	7	14	39	10	0	0	10	9	50	8	13	0	0	14	0	0	1	1	48	3	9	2	23	29	1	0	11	8	0	12	10	96	39	1	31	5	24	0	0	0	57	34	0	3	5	13	0	4	4	0	3	0	3	0	0	1	4
